row,element,element_id,name,from_ppc_bus,to_ppc_bus,kv,capacity_mva,x_pu,is_bridge
4608,line,4984,leadin,3331,4105,154.0,266.74,2.9e-05,1
4609,line,4985,leadin,3331,4147,154.0,266.74,2.9e-05,1
4610,line,4986,北岐阜北町線,1988,55,275.0,1905.26,1e-05,0
4611,line,4989,西濃真桑線,4006,2383,77.0,186.72,4.9e-05,0
4612,line,4990,leadin,4200,4079,66.0,68.59,0.000179,1
4613,line,4991,leadin,4200,4080,66.0,68.59,0.000206,1
4614,line,4992,leadin,4206,3999,77.0,93.36,4.2e-05,1
4615,line,4993,南京都奈良線,4067,3335,154.0,533.47,1.6e-05,0
4616,line,4994,leadin,4067,3988,154.0,266.74,4.3e-05,1
4617,line,4995,南京都奈良線,3335,4198,154.0,533.47,5e-06,0
4618,line,4996,leadin,3335,4125,154.0,266.74,3.3e-05,1
4619,line,4997,北町変電所~本巣市変電所線,2539,3336,66.0,68.59,0.00339,1
4620,line,5000,namebind,3927,3952,275.0,1905.26,1.1e-05,0
4621,line,5001,namebind,4221,4937,110.0,342.95,4.8e-05,0
4622,line,5002,緑井六丁目変電所~広島変電所線,4221,4914,110.0,342.95,6.3e-05,0
4623,line,5003,緑井六丁目変電所~八木八丁目変電所線,4221,4390,110.0,171.47,8.1e-05,0
4624,line,5004,広島変電所~東広島変電所線,4914,4250,110.0,342.95,6.6e-05,0
4625,line,5005,広島変電所~古市四丁目変電所線,4914,4261,110.0,171.47,0.000189,0
4626,line,5006,広島変電所~東広島変電所線,4914,4934,110.0,685.89,3.9e-05,0
4627,line,5007,作木変電所~広島変電所線,4914,4283,110.0,685.89,4e-05,0
4628,line,5008,尾道市変電所~新広島変電所線,4914,4269,110.0,342.95,0.000666,0
4629,line,5009,広島変電所~押込町変電所線,4914,4279,110.0,685.89,4.9e-05,0
4630,line,5010,広島補助き電区分所~大州四丁目変電所線,4883,5500,66.0,137.18,9e-06,0
4631,line,5011,西大寺変電所 (Saidaiji Hendensho)~岡山変電所線,4222,4223,110.0,685.89,2.7e-05,0
4632,line,5012,東岡山変電所~西大寺変電所 (Saidaiji Hendensho)線,4222,4312,110.0,342.95,0.000312,0
4633,line,5013,東岡山変電所~西大寺変電所 (Saidaiji Hendensho)線,4222,4983,110.0,342.95,2.9e-05,0
4634,line,5014,西大寺変電所 (Saidaiji Hendensho)~岡山変電所線,4223,4224,110.0,685.89,6e-06,0
4635,line,5015,新上道変電所~中区変電所線,4223,4408,110.0,342.95,1.1e-05,0
4636,line,5016,新上道変電所~備前変電所線,4224,4408,110.0,342.95,1e-06,0
4637,line,5017,西大寺変電所 (Saidaiji Hendensho)~岡山変電所線,4224,4225,110.0,685.89,1e-05,0
4638,line,5018,西大寺変電所 (Saidaiji Hendensho)~岡山変電所線,4225,4986,110.0,685.89,0.000105,0
4639,line,5019,新上道変電所~中区変電所線,4225,4408,110.0,342.95,2.1e-05,0
4640,line,5020,新上道変電所~中区変電所線,4225,5112,110.0,342.95,4.7e-05,0
4641,line,5021,中国電力ネットワーク 220.0kV線,4986,4352,110.0,342.95,0.000215,0
4642,line,5022,北区変電所~岡山変電所線,4986,5071,110.0,342.95,3.9e-05,0
4643,line,5023,建部変電所~岡山変電所線,4986,4393,110.0,342.95,0.000193,0
4644,line,5024,岡山変電所~吉備変電所線,4986,5068,110.0,171.47,0.000298,1
4645,line,5026,大三島支線,4226,4523,110.0,685.89,0.000135,1
4646,line,5027,栗林線,4884,4907,66.0,274.36,9.2e-05,1
4647,line,5028,leadin,4907,4879,66.0,68.59,4e-06,1
4648,line,5029,栗林線,4907,4893,66.0,274.36,0.000113,1
4649,line,5030,栗林線,4893,4886,66.0,274.36,3.5e-05,0
4650,line,5031,坂出連絡線,4886,4891,66.0,274.36,0.000131,0
4651,line,5032,由佐変電所~香川変電所線,4886,4239,66.0,68.59,0.00049,0
4652,line,5033,上天神線,4227,4908,66.0,68.59,0.000254,1
4653,line,5034,西通線,4227,4229,66.0,68.59,0.000194,1
4654,line,5035,西通線;上天神線,4227,4888,66.0,411.54,4.5e-05,0
4655,line,5036,上天神線,4908,4228,66.0,137.18,1.3e-05,1
4656,line,5037,香東支線,4229,5027,66.0,68.59,0.000177,1
4657,line,5038,西通線,4229,4230,66.0,68.59,0.000135,1
4658,line,5039,leadin,5027,5029,66.0,68.59,0.000161,1
4659,line,5040,高松坂出線,4888,4892,66.0,274.36,3.3e-05,0
4660,line,5041,高松線,4887,4231,187.0,1943.36,1.8e-05,0
4661,line,5042,高松線,4231,4890,187.0,1943.36,2.1e-05,0
4662,line,5043,坂出変電所~香川変電所線,4231,4232,187.0,971.68,5.6e-05,0
4663,line,5044,坂出変電所~香川変電所線,4231,4885,187.0,971.68,1e-05,0
4664,line,5045,受電所~讃岐変電所線,4890,4232,187.0,971.68,7.1e-05,0
4665,line,5046,讃岐変電所~四国電力麻変電所線,4890,4237,187.0,971.68,3.4e-05,0
4666,line,5047,讃岐変電所~徳島市変電所線,4890,4245,187.0,1943.36,1.1e-05,0
4667,line,5048,讃岐変電所~福江町三丁目変電所線,4889,4901,500.0,6928.2,1.1e-05,0
4668,line,5049,讃岐変電所~阿波変電所線,4889,5033,500.0,20784.61,1e-05,0
4669,line,5050,四国中央東幹線,4889,4922,500.0,20784.61,1.2e-05,0
4670,line,5051,菰池二丁目変電所~福江町三丁目変電所線,4901,5498,500.0,3464.1,4e-06,0
4671,line,5052,leadin,5221,4248,187.0,971.68,6e-06,0
4672,line,5053,受電所~讃岐変電所線,5221,4897,187.0,971.68,3.9e-05,0
4673,line,5054,受電所~宇多津町変電所線,5221,5517,187.0,485.84,8e-06,0
4674,line,5055,受電所~讃岐変電所線,5221,4650,187.0,3400.88,3e-06,0
4675,line,5056,受電所~讃岐変電所線,4897,4232,187.0,971.68,1.3e-05,0
4676,line,5057,坂出連絡線,4891,4898,66.0,274.36,0.000189,0
4677,line,5058,綾川町変電所~香川変電所線,4885,4958,187.0,971.68,4e-06,0
4678,line,5059,栗林変電所~由佐変電所線,4233,4234,66.0,137.18,0.000266,1
4679,line,5060,中国送電線_2,4233,4235,66.0,68.59,6e-05,1
4680,line,5061,中国送電線_2,4233,4236,66.0,68.59,9.5e-05,1
4681,line,5062,中国送電線_3,4234,4238,66.0,68.59,0.000117,1
4682,line,5063,栗林変電所~由佐変電所線,4234,4239,66.0,137.18,0.000369,1
4683,line,5064,高松坂出線,4898,4906,66.0,274.36,0.000131,0
4684,line,5065,坂出変電所~四国電力送配電 丸亀変電所線,4898,5383,66.0,68.59,0.000587,0
4685,line,5066,坂出変電所~笠山変電所線,4898,4900,66.0,68.59,0.000264,0
4686,line,5067,坂出変電所~吉野下変電所線,4898,4249,66.0,68.59,0.000916,0
4687,line,5068,坂出変電所~宇多津変電所線,4898,4244,66.0,68.59,8.5e-05,0
4688,line,5069,高松坂出線,4906,4892,66.0,274.36,0.00012,0
4689,line,5070,讃岐変電所~四国電力麻変電所線,4237,4909,187.0,971.68,7.9e-05,0
4690,line,5071,讃岐変電所~井川変電所線,4237,5227,187.0,1943.36,2.9e-05,0
4691,line,5072,中国送電線_141,4909,4598,187.0,485.84,4e-06,0
4692,line,5073,観音寺変電所~四国電力麻変電所線,4909,5310,187.0,485.84,7.4e-05,0
4693,line,5074,阿波変電所~鉢変電所線,5033,4382,500.0,6928.2,2.1e-05,1
4694,line,5075,牟礼町牟礼変電所~由佐変電所線,4940,5437,66.0,68.59,0.000626,1
4695,line,5076,牟礼町牟礼変電所~由佐変電所線,5437,4239,66.0,68.59,0.000732,0
4696,line,5077,長尾線,5437,5466,66.0,137.18,9.4e-05,0
4697,line,5078,北広島変電所 (Kita-Hiroshima Hendensho)~西広島変電所線,5461,4241,110.0,171.47,8e-05,0
4698,line,5079,五日市線,5461,5550,110.0,342.95,6.8e-05,1
4699,line,5080,西広島変電所~古市四丁目変電所線,5461,4243,110.0,171.47,0.000276,0
4700,line,5081,北広島変電所 (Kita-Hiroshima Hendensho)~西広島変電所線,4240,4241,110.0,171.47,8.7e-05,0
4701,line,5082,中国電力ネットワーク 110.0kV線,4240,4915,110.0,171.47,7.6e-05,0
4702,line,5083,北広島変電所 (Kita-Hiroshima Hendensho)~廿日市変電所線,4240,4254,110.0,685.89,2.7e-05,0
4703,line,5084,川内廿日市線,4241,4957,110.0,342.95,7.6e-05,0
4704,line,5085,中国電力ネットワーク 110.0kV線,4242,4250,110.0,685.89,2e-06,0
4705,line,5086,東広島変電所~北広島変電所 (Kita-Hiroshima Hendensho)線,4242,4243,110.0,342.95,7.3e-05,0
4706,line,5087,中国電力ネットワーク 110.0kV線,4242,4934,110.0,342.95,3.1e-05,0
4707,line,5088,東広島変電所~北広島変電所 (Kita-Hiroshima Hendensho)線,4243,4915,110.0,342.95,3.3e-05,0
4708,line,5089,西広島変電所~古市四丁目変電所線,4243,5229,110.0,171.47,5e-05,1
4709,line,5090,中国電力ネットワーク 110.0kV線,4915,4259,110.0,171.47,5.4e-05,0
4710,line,5091,北広島変電所 (Kita-Hiroshima Hendensho)~小河内町二丁目変電所線,4915,4951,110.0,171.47,0.000104,1
4711,line,5092,福江町三丁目変電所~昭和町二丁目変電所線,4244,4894,66.0,68.59,0.000398,0
4712,line,5093,坂出変電所~宇多津変電所線,4244,4896,66.0,205.77,0.000127,1
4713,line,5094,中国送電線_424,4894,5499,66.0,68.59,3.5e-05,0
4714,line,5095,昭和町二丁目変電所~林田町変電所線,4894,4899,66.0,68.59,0.000109,1
4715,line,5096,多度津変電所~四国電力送配電 丸亀変電所線,5383,4746,66.0,68.59,0.000147,0
4716,line,5097,四国電力送配電 丸亀変電所~塩屋変電所線,5383,5421,66.0,68.59,0.000136,0
4717,line,5098,宇多津変電所~富士見変電所線,4896,4895,66.0,68.59,0.000162,1
4718,line,5099,讃岐変電所~徳島市変電所線,4245,4246,187.0,1943.36,5.2e-05,0
4719,line,5100,四国電力送配電 187.0kV線,4245,5028,187.0,971.68,1.8e-05,0
4720,line,5101,讃岐変電所~徳島市変電所線,4246,4247,187.0,1943.36,8.3e-05,1
4721,line,5102,中国送電線_328,4246,5464,187.0,485.84,5.1e-05,0
4722,line,5103,四国電力送配電 187.0kV線,4958,5028,187.0,485.84,8e-06,0
4723,line,5104,坂出変電所~吉野下変電所線,4249,5516,66.0,68.59,8.1e-05,1
4724,line,5105,垂水町変電所~吉野下変電所線,4249,5515,66.0,68.59,0.000323,1
4725,line,5106,忠海長浜一丁目変電所~新広島変電所線,5487,4912,220.0,4115.35,3.9e-05,0
4726,line,5107,東広島変電所~吉和変電所線,4250,4271,110.0,1028.84,1.3e-05,0
4727,line,5108,東広島変電所~仁保四丁目変電所線,4934,5545,110.0,342.95,0.000151,0
4728,line,5109,中国電力ネットワーク 110.0kV線,4934,4278,110.0,685.89,4e-06,0
4729,line,5110,坂変電所~黒瀬変電所線,4251,5469,110.0,342.95,7e-05,0
4730,line,5111,押込町変電所~坂変電所線,4251,4260,110.0,342.95,8.1e-05,0
4731,line,5112,中国電力ネットワーク 110.0kV線,4251,5482,110.0,342.95,1e-05,0
4732,line,5113,坂変電所~黒瀬変電所線,5469,5050,110.0,342.95,9.6e-05,0
4733,line,5114,namebind,5469,4284,110.0,342.95,0.000115,0
4734,line,5115,南西条変電所~黒瀬変電所線,5050,4935,110.0,342.95,0.000146,0
4735,line,5116,黒瀬変電所~呉変電所線,5050,5047,110.0,342.95,0.000135,0
4736,line,5117,中国送電線_5,4252,4915,110.0,102.88,0.000102,1
4737,line,5118,大野変電所~沖塩屋一丁目変電所線,4903,5230,66.0,68.59,2.5e-05,1
4738,line,5119,中国電力ネットワーク 66.0kV線,5230,5339,66.0,68.59,0.000939,1
4739,line,5120,新西広島幹線,4911,5123,500.0,20784.61,4e-06,0
4740,line,5121,新広島幹線,4911,4344,500.0,13856.41,2e-05,0
4741,line,5122,leadin,4253,4904,110.0,171.47,5.6e-05,0
4742,line,5123,廿日市南岩国線,4253,4274,110.0,171.47,3.3e-05,0
4743,line,5124,廿日市南岩国線,4253,4530,110.0,171.47,6.5e-05,1
4744,line,5125,広島変電所~古市四丁目変電所線,4913,4936,220.0,2743.57,1e-05,0
4745,line,5126,広島変電所~新広島変電所線,4913,4268,220.0,685.89,7.9e-05,0
4746,line,5127,広島変電所~安佐北区変電所線,4913,4276,220.0,2743.57,2.7e-05,0
4747,line,5128,広島変電所~古市四丁目変電所線,4936,4947,220.0,2743.57,4.3e-05,0
4748,line,5129,北広島変電所 (Kita-Hiroshima Hendensho)~廿日市変電所線,4254,4948,110.0,685.89,0.000106,0
4749,line,5130,九州電力送配電 110.0kV線,4254,4729,110.0,171.47,4.2e-05,1
4750,line,5131,三次市変電所~三次変電所 (Miyoshi Hendensho)線,5543,5129,110.0,342.95,0.00017,1
4751,line,5132,作木変電所~三次変電所 (Miyoshi Hendensho)線,5129,5126,110.0,342.95,0.000157,1
4752,line,5133,大字浜変電所~四国電力 天山変電所線,5248,4918,66.0,68.59,0.000703,1
4753,line,5134,石井連絡線,4918,4290,66.0,274.36,7.7e-05,0
4754,line,5135,松山線,4918,4785,66.0,137.18,0.000178,0
4755,line,5138,丹那町変電所~仁保四丁目変電所線,4255,4256,66.0,68.59,1.6e-05,1
4756,line,5139,丹那町変電所~仁保四丁目変電所線,4256,4949,110.0,102.88,8.3e-05,0
4757,line,5140,中国送電線_82,4256,5545,110.0,102.88,0.00013,0
4758,line,5141,中国送電線_15,5545,4270,110.0,171.47,8e-06,1
4759,line,5142,中国電力ネットワーク 66.0kV線,5055,5233,66.0,68.59,4.6e-05,1
4760,line,5143,中国電力ネットワーク 110.0kV線,5055,4627,66.0,137.18,0.000125,0
4761,line,5144,変電所~西新町三丁目変電所線,5055,5207,66.0,137.18,0.000346,0
4762,line,5145,中国電力ネットワーク 66.0kV線,5055,4836,66.0,68.59,0.000568,1
4763,line,5146,中国電力ネットワーク 110.0kV線,4904,4273,110.0,171.47,2e-05,0
4764,line,5147,川内廿日市線,4904,4257,110.0,342.95,4e-05,0
4765,line,5148,廿日市南岩国線,4904,4274,110.0,171.47,2.8e-05,0
4766,line,5149,川内廿日市線,4257,4957,110.0,342.95,6.9e-05,0
4767,line,5150,中国電力ネットワーク 110.0kV線,4257,5497,110.0,171.47,5.1e-05,1
4768,line,5151,namebind,4957,4472,110.0,342.95,0.00013,1
4769,line,5152,中国送電線_10,4258,4259,110.0,171.47,7e-05,1
4770,line,5153,川内廿日市線,4259,4261,110.0,171.47,0.000165,0
4771,line,5154,押込町変電所~1丁目変電所線,4260,4284,110.0,342.95,3.6e-05,0
4772,line,5155,押込町変電所~1丁目変電所線,4260,4285,110.0,342.95,0.000126,1
4773,line,5156,中国送電線_11,5421,4829,66.0,68.59,0.000149,1
4774,line,5157,東広島変電所~吉和変電所線,4261,4271,110.0,1028.84,1.4e-05,0
4775,line,5158,東広島変電所~吉和変電所線,4261,5187,110.0,1028.84,0.000231,0
4776,line,5159,新西広島幹線,4946,5123,500.0,20784.61,6e-06,0
4777,line,5160,新西広島変電所~西島根変電所線,4946,5044,500.0,13856.41,1.3e-05,0
4778,line,5161,東山口幹線 (Higashi Yamaguchi Kansen),4946,4990,500.0,13856.41,1.5e-05,0
4779,line,5162,中国電力ネットワーク 110.0kV線,4262,4263,110.0,171.47,1.3e-05,1
4780,line,5163,八木八丁目変電所~安佐北区変電所線,4262,5283,110.0,171.47,0.000281,0
4781,line,5164,安佐北区変電所~金城変電所線,4262,4467,110.0,1028.84,4.3e-05,0
4782,line,5165,leadin,5283,4388,110.0,171.47,5.1e-05,0
4783,line,5166,緑井六丁目変電所~八木八丁目変電所線,5283,4390,110.0,171.47,4.1e-05,0
4784,line,5167,三入南一丁目変電所~八木八丁目変電所線,5133,4264,110.0,171.47,0.000117,1
4785,line,5168,中国電力ネットワーク 110.0kV線,4264,4388,110.0,171.47,1.8e-05,0
4786,line,5169,八木八丁目変電所~広島変電所線,4264,4283,110.0,342.95,9.7e-05,0
4787,line,5170,中国電力ネットワーク 220.0kV線,4265,4266,220.0,1371.78,4e-06,0
4788,line,5171,中国送電線_135,4265,4592,220.0,685.89,1.7e-05,1
4789,line,5172,中国電力ネットワーク 220.0kV線,4265,4912,220.0,1371.78,1.7e-05,0
4790,line,5173,中国電力ネットワーク 220.0kV線,4266,4267,220.0,1371.78,7e-06,1
4791,line,5174,新広島変電所~本町四丁目変電所線,4266,4303,220.0,1371.78,4.8e-05,0
4792,line,5175,新広島変電所~黒瀬変電所線,4268,4912,220.0,2743.57,1e-05,0
4793,line,5176,新広島変電所~黒瀬変電所線,4268,5049,220.0,2743.57,2.7e-05,0
4794,line,5177,黒瀬変電所~大崎上島町変電所線,5049,4397,220.0,1371.78,8.5e-05,0
4795,line,5178,尾道市変電所~新広島変電所線,5235,4269,110.0,342.95,0.000251,0
4796,line,5179,東上原変電所~沼田一丁目変電所線,4269,4415,110.0,685.89,0.000133,0
4797,line,5181,中国送電線_420,4271,4853,110.0,171.47,1e-05,1
4798,line,5182,吉和変電所~東益田変電所線,5187,4395,110.0,171.47,0.000732,0
4799,line,5183,吉和変電所~六日市変電所線,5187,5186,110.0,342.95,0.000371,1
4800,line,5184,新西広島岩国線 (Shin Nishi Hiroshima Iwakuni Sen),4948,4272,110.0,171.47,0.000131,0
4801,line,5185,中国送電線_425,4272,4862,110.0,171.47,1e-06,1
4802,line,5186,新西広島岩国線 (Shin Nishi Hiroshima Iwakuni Sen),4272,4273,110.0,171.47,0.000111,0
4803,line,5187,新西広島岩国線 (Shin Nishi Hiroshima Iwakuni Sen),4273,5155,110.0,171.47,0.000787,0
4804,line,5188,友和変電所~廿日市変電所線,4273,4275,220.0,342.95,0.000161,0
4805,line,5189,中国電力ネットワーク 110.0kV線,5155,4499,110.0,342.95,3e-05,0
4806,line,5190,錦見三丁目変電所~装束町四丁目変電所線,5155,5337,110.0,342.95,7e-05,0
4807,line,5191,廿日市宮内線,4274,4286,110.0,171.47,4.1e-05,1
4808,line,5192,友和変電所~廿日市変電所線,4905,4275,220.0,205.77,4e-05,1
4809,line,5193,namebind,4275,4947,220.0,685.89,5.6e-05,0
4810,line,5194,新西広島変電所~新徳山変電所線,4275,4359,220.0,685.89,0.000272,0
4811,line,5195,中国電力ネットワーク 220.0kV線,4276,5124,220.0,1371.78,1.7e-05,0
4812,line,5196,山陰幹線,4276,5538,220.0,1371.78,9.7e-05,0
4813,line,5197,吉浦線,5486,5043,66.0,137.18,0.000231,1
4814,line,5198,中国送電線_223,5486,4690,66.0,68.59,0.000196,1
4815,line,5199,中国送電線_417,5486,4844,66.0,137.18,8.9e-05,1
4816,line,5200,1丁目変電所~上平原変電所線,4277,5042,110.0,171.47,5.9e-05,1
4817,line,5201,中国電力ネットワーク 110.0kV線,4277,4285,110.0,171.47,2.3e-05,1
4818,line,5202,公園通支線,4277,5480,110.0,342.95,6.4e-05,1
4819,line,5203,東広島変電所~中野五丁目変電所線,4278,4279,110.0,342.95,6.8e-05,0
4820,line,5204,中野五丁目変電所~東広島変電所線,4278,4933,110.0,342.95,9.5e-05,0
4821,line,5205,中国送電線_280,4279,4734,110.0,171.47,1.7e-05,1
4822,line,5206,広島変電所~押込町変電所線,4279,4284,110.0,685.89,3.1e-05,0
4823,line,5207,作木変電所~広島変電所線,5126,4280,110.0,685.89,9.2e-05,0
4824,line,5208,中国電力ネットワーク 110.0kV線,5126,4464,110.0,685.89,5e-06,0
4825,line,5209,作木変電所~広島変電所線,4280,4281,110.0,685.89,3.4e-05,0
4826,line,5210,中国送電線_374,4280,4828,110.0,171.47,2.8e-05,1
4827,line,5211,作木変電所~広島変電所線,4281,4282,110.0,685.89,2.6e-05,0
4828,line,5212,作木変電所~北広島町変電所線,4281,4775,110.0,171.47,0.00024,1
4829,line,5213,作木変電所~広島変電所線,4282,4283,110.0,685.89,0.000183,0
4830,line,5214,中国送電線_99,4282,5210,110.0,171.47,0.000451,1
4831,line,5215,中国電力ネットワーク 110.0kV線,4285,5481,110.0,171.47,3.2e-05,1
4832,line,5216,大柿線,5131,5132,66.0,68.59,0.000825,1
4833,line,5217,中国電力ネットワーク 66.0kV線,5131,4471,66.0,137.18,3.1e-05,0
4834,line,5218,大柿線,5132,5134,66.0,68.59,0.000357,1
4835,line,5219,新山口変電所~西島根変電所線,5044,4952,500.0,27712.81,1.5e-05,0
4836,line,5220,西島根変電所~日野変電所線,5044,4978,500.0,34641.02,1.8e-05,0
4837,line,5221,東山口変電所 (Higashi Yamaguchi Hendensho)~新山口変電所線,4990,4952,500.0,6928.2,4.5e-05,0
4838,line,5222,北松江変電所~大井町変電所線,5059,5120,220.0,2743.57,1.2e-05,0
4839,line,5223,第二島根原子力幹線,5059,4870,220.0,2057.68,3.7e-05,1
4840,line,5224,北松江幹線,5058,5317,500.0,6928.2,0.0,0
4841,line,5225,島根原子力幹線,5058,4869,500.0,10392.3,6e-06,1
4842,line,5226,変電所~西新町三丁目変電所線,4287,5054,110.0,342.95,0.000103,0
4843,line,5227,斐川町神氷変電所~変電所線,4287,4916,110.0,342.95,7.5e-05,0
4844,line,5228,中国電力ネットワーク 110.0kV線,4287,5206,110.0,685.89,2e-05,0
4845,line,5229,中国電力ネットワーク 110.0kV線,5054,5301,110.0,685.89,4.8e-05,1
4846,line,5230,中国電力ネットワーク 220.0kV線,5054,5121,110.0,685.89,0.000321,0
4847,line,5231,斐川町神氷変電所~木次町新市変電所線,4917,4288,66.0,274.36,0.000327,0
4848,line,5232,荻杼町変電所~斐川町神氷変電所線,4917,5208,66.0,137.18,0.000235,0
4849,line,5233,平田変電所~斐川町神氷変電所線,4917,4548,66.0,68.59,0.000702,0
4850,line,5234,中国電力ネットワーク 66.0kV線,4917,4547,66.0,137.18,7.5e-05,1
4851,line,5235,斐川町神氷変電所~木次町新市変電所線,4288,4289,66.0,274.36,6.5e-05,0
4852,line,5236,中国電力ネットワーク 66.0kV線,4288,4839,66.0,137.18,6e-05,1
4853,line,5237,木次町新市変電所~三刀屋町上熊谷変電所線,4289,5300,66.0,274.36,6e-05,0
4854,line,5238,中国電力ネットワーク 66.0kV線,4289,5061,66.0,137.18,2.9e-05,1
4855,line,5239,松山変電所~志津川南三丁目変電所線,4290,4921,66.0,68.59,0.000652,1
4856,line,5240,中国電力ネットワーク 66.0kV線,4290,4920,66.0,68.59,0.000144,0
4857,line,5241,松山東線,4927,4291,187.0,2915.04,1e-06,0
4858,line,5242,東予変電所~西条変電所線,4927,4296,187.0,971.68,7.8e-05,0
4859,line,5243,新須賀変電所~西条変電所線,4927,4595,187.0,971.68,6e-06,0
4860,line,5244,西条変電所~喜多川変電所線,4927,5411,187.0,971.68,3e-05,0
4861,line,5245,西条変電所~本山町変電所線,4927,4689,187.0,971.68,0.000182,0
4862,line,5246,西条変電所~川内発電所線,4291,4292,187.0,971.68,0.000156,0
4863,line,5247,松山東線,4291,5275,187.0,1943.36,0.000118,0
4864,line,5248,四国電力送配電 187.0kV線,4292,4926,187.0,1943.36,7e-06,0
4865,line,5249,松山幹線,4292,4919,187.0,1943.36,3.6e-05,0
4866,line,5250,松山変電所~北松山変電所線,4920,4293,66.0,68.59,0.000635,0
4867,line,5251,松山変電所~北松山変電所線,4293,5276,66.0,68.59,0.000182,0
4868,line,5252,道後支線,4293,4852,66.0,137.18,0.000175,1
4869,line,5253,四国電力送配電 66.0kV線,5276,4602,66.0,274.36,3.9e-05,0
4870,line,5254,四国電力送配電 66.0kV線,5276,4603,66.0,137.18,8.7e-05,0
4871,line,5255,平田支線,5276,4851,66.0,137.18,6.3e-05,1
4872,line,5256,新居浜変電所~土居町中村変電所線,4294,4924,66.0,137.18,0.000298,0
4873,line,5257,新居浜変電所~多喜浜一丁目変電所線,4294,5362,66.0,137.18,0.000116,1
4874,line,5258,四国電力送配電 66.0kV線,4294,4618,66.0,137.18,6.9e-05,0
4875,line,5259,新居浜変電所~土居町中村変電所線,4924,5404,66.0,137.18,0.000171,1
4876,line,5260,東予変電所~三島変電所線,4923,4295,187.0,1943.36,5.9e-05,0
4877,line,5261,四国電力送配電 187.0kV線,4923,4296,187.0,1943.36,6e-06,0
4878,line,5262,井川変電所~三島変電所線,4295,5227,187.0,971.68,0.000177,0
4879,line,5263,四国電力送配電 187.0kV線,4295,5269,187.0,1943.36,2e-06,1
4880,line,5264,本川線,4296,4748,187.0,1943.36,4.8e-05,0
4881,line,5265,四国中央中幹線,4925,4922,500.0,6928.2,2.9e-05,0
4882,line,5266,四国中央西幹線,4925,4298,500.0,13856.41,4e-06,1
4883,line,5267,磯浦変電所~別子配電センター線,5264,5358,110.0,685.89,5e-06,0
4884,line,5268,別子配電センター~磯浦町変電所線,5264,5267,110.0,685.89,2e-06,0
4885,line,5269,別子配電センター~三好市変電所線,5264,4297,110.0,342.95,0.001167,1
4886,line,5270,大洲南幹線,4926,4299,187.0,1943.36,0.000112,1
4887,line,5271,大洲北幹線,4926,4300,187.0,1943.36,0.000113,1
4888,line,5272,作木支線,5538,5125,220.0,1371.78,2.9e-05,0
4889,line,5273,安芸高田市変電所~八雲町変電所線,5538,5120,220.0,5487.14,7.3e-05,0
4890,line,5274,南西条変電所~中野五丁目変電所線,4933,4935,110.0,514.42,0.000109,0
4891,line,5275,中国電力ネットワーク 66.0kV線,5300,4648,66.0,137.18,0.000253,0
4892,line,5276,西津田二丁目変電所~八雲町変電所線,5056,4301,110.0,171.47,0.000106,1
4893,line,5277,北松江変電所~大井町変電所線,4301,5318,110.0,342.95,5.5e-05,0
4894,line,5278,大井町変電所~八雲町変電所線,4301,5121,110.0,342.95,4.5e-05,0
4895,line,5279,leadin,4935,4302,110.0,514.42,1e-05,1
4896,line,5280,南西条変電所~東広島市変電所線,4935,5427,110.0,342.95,0.000208,0
4897,line,5281,本町四丁目変電所~新広島変電所線,4303,4737,220.0,1371.78,1e-05,0
4898,line,5282,新広島変電所~本町四丁目変電所線,4303,4699,220.0,2057.68,6e-06,0
4899,line,5288,中国送電線_19,4304,4305,66.0,68.59,0.000708,0
4900,line,5289,多度津変電所~三野町吉津変電所線,4304,4681,66.0,68.59,0.000366,0
4901,line,5290,四国電力麻変電所~三野町吉津変電所線,4304,4910,66.0,68.59,0.000558,0
4902,line,5291,中国送電線_214,4305,5347,66.0,68.59,9.9e-05,1
4903,line,5292,多度津変電所~四国電力送配電 丸亀変電所線,4305,4746,66.0,68.59,8.4e-05,0
4904,line,5293,九州電力送配電 500.0kV線,4306,4938,500.0,6928.2,1.1e-05,1
4905,line,5294,関門連系線,4938,4943,500.0,13856.41,4e-06,0
4906,line,5295,豊前北幹線,4938,4315,500.0,6928.2,2e-05,1
4907,line,5296,関門連系線,4943,5006,500.0,13856.41,0.0,0
4908,line,5297,関門連系線,5006,5023,500.0,13856.41,5e-06,0
4909,line,5298,関門連系線,5023,4952,500.0,13856.41,9e-06,0
4910,line,5299,九州電力 門司変電所~葛原四丁目変電所線,4941,5007,220.0,1371.78,2.5e-05,0
4911,line,5300,九州電力 門司変電所~JR西日本 新門司変電所線,4941,5008,220.0,2057.68,2e-06,1
4912,line,5301,葛原四丁目変電所~上葛原一丁目変電所線,5007,4944,220.0,1371.78,2e-06,0
4913,line,5303,志度変電所~三木変電所線,4307,4308,66.0,274.36,0.000163,1
4914,line,5304,長尾線,4308,5463,66.0,137.18,0.000102,0
4915,line,5305,長尾線,4308,5466,66.0,137.18,4.5e-05,0
4916,line,5306,大内線,4309,5465,66.0,137.18,3e-05,0
4917,line,5307,津田支線,4309,4945,66.0,137.18,0.000196,1
4918,line,5308,大内線,4309,4310,66.0,137.18,0.000324,0
4919,line,5309,大内線,4310,5035,66.0,137.18,0.000206,0
4920,line,5310,需要家線,4310,4835,66.0,137.18,1.2e-05,1
4921,line,5311,廿日市南岩国線,4311,4530,110.0,171.47,0.000356,1
